Step:,TDError,NNLose
102598,-328.67453,157.89871
102599,273.50473,217.24588
102600,-51.134506,179.70595
102601,312.0265,136.36516
102602,-74.3528,169.0021
102603,-327.44592,180.64748
102604,16.91938,222.65477
102605,-0.97429657,220.15504
102606,-29.306248,186.46068
102607,8.970032,153.04678
102608,71.7832,203.76479
102609,-269.02335,159.6829
102610,-198.78331,127.177155
102611,-120.75427,91.71919
102612,58.560013,172.30197
102613,465.1745,220.14616
102614,333.9318,213.48816
102615,155.41095,147.03009
102616,-164.37717,239.3825
102617,171.60707,199.70047
102618,-492.54153,184.57085
102619,26.905975,145.77036
102620,-383.83173,183.19058
102621,639.0232,229.92188
102622,48.906113,164.33177
102623,380.17865,193.30147
102624,-643.31165,122.343124
102625,-293.48615,117.489174
102626,-975.631,153.76738
102627,315.87915,135.2127
102628,-247.74051,142.24893
102629,358.68286,189.56845
102630,-60.07737,298.5681
102631,-345.72525,122.19648
102632,166.16989,164.3295
102633,262.68982,192.1854
102634,442.09064,206.21921
102635,-60.925793,125.69659
102636,388.4497,247.34575
102637,-326.151,140.09952
102638,144.99263,178.04224
102639,112.468414,191.01013
102640,209.9178,172.15271
102641,494.72943,223.92851
102642,-165.06178,178.01257
102643,12.478989,222.38911
102644,-475.01086,159.68004
102645,-340.80643,145.50562
102646,118.01889,194.31601
102647,-331.9825,133.51694
102648,331.3597,183.3439
102649,-81.30144,118.64137
102650,53.791405,215.06448
102651,-244.67485,143.79413
102652,-225.8339,181.79333
102653,-381.7879,176.90576
102654,-100.15648,133.00418
102655,818.13684,230.68135
102656,342.09442,172.38101
102657,-27.339752,99.290115
102658,-977.30396,122.61325
102659,-144.15955,185.96472
102660,115.382034,178.11064
102661,-30.976257,225.48288
102662,244.70337,130.51605
102663,207.36768,159.61465
102664,154.64769,192.83646
102665,-358.3566,146.2758
102666,-183.104,130.36436
102667,-62.540863,103.574585
102668,59.767273,122.00278
102669,41.83033,140.91287
102670,617.70074,179.05109
102671,556.389,188.5343
102672,-45.56462,143.65717
102673,-316.173,170.79463
102674,84.00152,180.3151
102675,-184.40445,172.9741
102676,-109.1438,198.81769
102677,-20.606092,114.958855
102678,283.96667,133.1317
102679,191.70253,121.29491
102680,-237.97826,187.5008
102681,0.966835,186.272
102682,-504.36823,155.139
102683,-437.9651,114.25482
102684,237.45218,164.14046
102685,556.5947,177.29486
102686,685.2467,188.59673
102687,-91.34541,141.46904
102688,-254.50185,107.5509
102689,-617.42664,154.46533
102690,-534.33154,142.87561
102691,-289.5393,98.68938
102692,498.65945,124.4265
102693,455.11816,141.47275
102694,221.43938,157.97763
102695,-230.61813,121.55957
102696,-154.55847,147.59862
102697,146.84947,209.39432
102698,-473.60687,125.98505
102699,195.72137,146.43495
102700,-317.20715,147.80463
102701,612.2644,190.2616
102702,-16.482368,165.82635
102703,-155.65536,152.92226
102704,-491.25552,161.9437
102705,-86.70564,157.60547
102706,614.53186,245.77461
102707,-356.51608,113.42445
102708,54.86869,154.99527
102709,192.65892,198.50067
102710,153.79312,172.71783
102711,-150.51169,164.67319
102712,-119.02714,110.74983
102713,-53.826546,237.27055
102714,-66.35375,176.29361
102715,198.09303,186.07573
102716,121.27591,192.84038
102717,-65.56952,151.95032
102718,-675.8101,136.3581
102719,-237.57693,137.7954
102720,346.06506,170.57492
102721,374.63046,177.33008
102722,-93.27449,140.43759
102723,61.164627,192.12773
102724,219.77426,116.21802
102725,-204.09343,111.406975
102726,284.12662,212.8491
102727,408.06387,188.98975
102728,388.48257,228.66565
102729,-393.3479,98.27457
102730,-311.4137,119.29833
102731,-662.5565,184.87625
102732,11.563263,165.8303
102733,37.16179,108.76524
102734,-272.90918,131.99579
102735,413.31512,164.1435
102736,551.7328,184.64215
102737,-145.25931,161.57419
102738,-477.3916,130.3574
102739,-471.68228,110.48269
102740,-355.57135,144.04146
102741,612.1963,195.49608
102742,562.06213,352.188
102743,256.8081,200.07364
102744,571.32043,237.3905
102745,-83.80587,179.6959
102746,-317.2509,161.59567
102747,-824.91547,148.43399
102748,216.35626,145.9855
102749,201.4556,126.42811
102750,242.84383,139.04788
102751,547.49036,173.18289
102752,270.03345,122.39101
102753,-516.84796,178.06934
102754,-921.00055,114.22043
102755,88.79874,157.4281
102756,202.22922,211.29724
102757,36.432022,139.62933
102758,570.4413,198.31154
102759,-502.47836,160.37296
102760,180.80841,131.80028
102761,-388.82828,185.34238
102762,17.744873,171.73651
102763,59.89013,150.4733
102764,275.73373,214.12354
102765,241.45233,189.59091
102766,-405.6438,117.428406
102767,-4.061592,120.86865
102768,-104.86342,198.52042
102769,-506.7213,119.79335
102770,21.348328,144.09062
102771,-468.6098,170.08539
102772,-276.47238,181.59595
102773,-21.548431,202.44037
102774,744.36255,218.07115
102775,102.133286,179.68228
102776,637.8253,204.32011
102777,53.26587,103.445
102778,-205.40996,140.12688
102779,-403.59998,88.84335
102780,443.8238,216.04733
102781,-304.60767,218.8596
102782,-27.256332,156.914
102783,22.306282,163.10794
102784,554.38074,230.27272
102785,147.67812,153.01843
102786,-16.00354,187.83469
102787,-483.76685,116.84538
102788,-379.086,170.92616
102789,360.81046,178.64117
102790,158.91426,231.24207
102791,568.0936,188.05577
102792,697.0482,250.31903
102793,94.96745,167.07095
102794,258.32465,290.49078
102795,-453.38123,216.29193
102796,-838.56555,185.31277
102797,-607.7637,140.74054
102798,303.10126,179.294
102799,699.2663,206.80203
102800,79.64334,205.54411
102801,-221.14598,212.73889
102802,-513.86584,99.486145
102803,-4.217701,114.52449
102804,-525.26483,105.257645
102805,-743.6666,106.3837
102806,368.38538,166.80057
102807,596.7256,203.14236
102808,769.8791,164.17986
102809,398.1347,144.9292
102810,-298.5632,163.87013
102811,-187.52744,210.73505
102812,-112.78305,109.63795
102813,-134.87259,126.69491
102814,530.12305,161.53625
102815,139.7179,155.36008
102816,-48.8415,178.92354
102817,133.26721,160.24582
102818,-135.18457,191.51373
102819,-473.4228,102.24391
102820,73.30618,174.86926
102821,152.98175,127.21928
102822,-245.87769,187.95929
102823,-5.4330273,143.69371
102824,-69.09616,91.30062
102825,53.00608,181.27588
102826,16.689941,184.7127
102827,232.46326,145.9277
102828,-155.8851,156.56499
102829,269.83826,234.24774
102830,20.18306,189.14221
102831,219.46948,158.20059
102832,12.949799,153.90146
102833,-624.95496,119.374756
102834,-1.3256302,184.93256
102835,96.88031,149.67044
102836,389.8315,189.97925
102837,71.94385,158.16296
102838,518.4032,197.54312
102839,204.01834,153.36816
102840,83.03064,160.75818
102841,377.2725,186.03235
102842,-539.66187,132.91696
102843,-869.9588,103.41194
102844,-54.036095,187.57097
102845,581.4428,171.03047
102846,-54.82448,126.80286
102847,-368.19125,202.80737
102848,-272.18796,140.26553
102849,-133.5679,130.47139
102850,308.997,220.49477
102851,-306.09625,153.45609
102852,-537.57837,147.81436
102853,320.08224,225.2811
102854,48.13024,144.44759
102855,-666.5927,127.945045
102856,359.77753,186.84286
102857,600.7523,191.37878
102858,171.35043,139.97311
102859,733.08606,214.89532
102860,-6.2577057,170.49347
102861,-512.53345,175.2109
102862,-91.10884,135.27863
102863,-52.146408,145.95667
102864,843.17053,274.7737
102865,107.64096,122.83042
102866,-231.33209,136.72623
102867,-579.9496,153.08789
102868,-271.91324,169.05112
102869,-236.09828,207.65643
102870,108.57388,180.49512
102871,257.4972,199.44835
102872,91.665924,196.48355
102873,-317.8877,146.54156
102874,-559.74146,123.099915
102875,-64.14417,132.43213
102876,720.5366,199.15894
102877,-36.622253,98.825294
102878,-190.07126,115.58105
102879,554.8683,222.79794
102880,-298.67084,186.42908
102881,257.5974,201.00726
102882,93.58293,148.72812
102883,375.25787,164.87894
102884,-109.67669,209.8825
102885,238.9584,128.85707
102886,-131.76581,127.13652
102887,-244.4113,192.54794
102888,-209.48045,152.36678
102889,-523.24774,121.16058
102890,-409.3386,303.4978
102891,116.97072,178.14616
102892,224.05061,157.50256
102893,-506.9746,105.04764
102894,600.6466,259.997
102895,471.4157,191.2364
102896,-626.1761,128.74622
102897,-64.018684,125.889786
102898,197.88733,113.78761
102899,773.6855,272.88425
102900,23.322464,141.3129
102901,-90.171585,168.72748
102902,-179.18234,122.11484
102903,-498.4615,109.13759
102904,385.43976,176.50665
102905,164.52873,129.46414
102906,-124.45392,123.744705
102907,-196.7307,125.02573
102908,-61.57708,159.03557
102909,164.23947,161.92099
102910,-217.09975,160.67793
102911,98.81313,205.06412
102912,192.86475,141.27185
102913,-69.933014,167.78741
102914,-231.4419,179.95987
102915,338.83145,135.15973
102916,-81.519485,212.40024
102917,7.2973423,96.951904
102918,-191.932,138.9461
102919,137.44028,205.9288
102920,1.4208298,120.2474
102921,571.6648,218.54613
102922,-197.31201,176.45605
102923,-79.41461,198.14279
102924,-140.30643,143.76184
102925,-299.08124,89.932594
102926,396.6158,150.64435
102927,-281.6092,180.83963
102928,-321.69855,109.78118
102929,-154.30795,151.53102
102930,274.99973,184.02776
102931,341.41602,171.59335
102932,418.38776,236.21774
102933,-329.65945,86.67485
102934,-540.2784,123.97533
102935,145.80441,191.23532
102936,116.500305,197.65723
102937,432.24988,153.93692
102938,323.00775,215.63269
102939,-190.88013,112.0939
102940,-292.5782,163.73291
102941,-66.683914,156.21716
102942,-23.58525,152.79156
102943,-213.51392,128.48695
102944,92.40705,171.37291
102945,275.18903,215.3959
102946,-120.81623,106.00234
102947,93.33351,143.73138
102948,-243.03128,167.05031
102949,-273.06937,141.37576
102950,233.5191,247.04529
102951,307.28308,168.04895
102952,-443.83716,127.998924
102953,-44.35765,191.01968
102954,614.2907,163.16632
102955,-159.58673,97.19142
102956,-131.58846,124.553795
102957,-361.34644,75.95978
102958,249.45593,190.11597
102959,481.50815,171.212
102960,-544.0093,99.09828
102961,-40.51352,181.01205
102962,222.04059,117.042854
102963,411.1184,220.18802
102964,-21.90931,207.40804
102965,-342.47705,127.63373
102966,-583.0007,77.54784
102967,-196.15778,142.27342
102968,46.43361,165.67116
102969,207.0576,145.9673
102970,374.3154,170.37277
102971,26.621521,120.249176
102972,420.5668,208.97086
102973,-275.73602,153.03629
102974,-643.45715,140.21628
102975,-375.5597,153.43022
102976,356.0391,176.75241
102977,723.6999,181.83356
102978,-11.372551,132.34247
102979,91.23608,164.96262
102980,333.24918,240.97359
102981,-30.754288,192.12216
102982,125.65875,181.92181
102983,217.19043,218.48619
102984,-160.34048,142.74707
102985,-389.92764,130.3457
102986,-472.31018,123.41405
102987,316.8093,246.66653
102988,619.18353,240.92838
102989,48.58487,210.18199
102990,-527.6267,181.30493
102991,-256.46768,120.68329
102992,-385.14902,157.74054
102993,533.91187,191.87332
102994,135.07637,168.66075
102995,193.46179,138.25143
102996,-143.23834,150.7957
102997,-763.132,124.52413
102998,132.97504,267.40958
102999,600.25696,264.0887
103000,-376.2428,99.523895
103001,473.02835,253.41786
103002,-376.9472,156.60812
103003,192.8988,120.296776
103004,-269.9945,178.7436
103005,279.52283,206.57379
103006,278.19965,225.84518
103007,-362.09702,148.7953
103008,330.03925,187.56058
103009,374.2495,176.26353
103010,-610.747,105.14527
103011,-225.76501,79.40393
103012,-114.91431,104.049545
103013,-304.4009,141.99219
103014,-146.5651,127.6875
103015,-182.21852,114.854355
103016,-54.577225,160.32388
103017,92.07111,139.79146
103018,65.3619,121.087135
103019,-48.32051,160.58528
103020,483.15002,200.69017
103021,645.7456,210.35226
103022,-66.64949,197.3439
103023,-183.81557,113.2946
103024,593.06226,274.1471
103025,-355.20242,135.68735
103026,-196.82812,167.76562
103027,-122.222176,149.53888
103028,-234.75046,177.93048
103029,-113.76407,159.07028
103030,-86.2148,199.20164
103031,459.35193,178.54907
103032,-244.12442,206.33499
103033,147.38214,164.41133
103034,-131.23813,140.4466
103035,203.15427,148.98924
103036,300.96326,188.46834
103037,-3.4791565,150.62961
103038,-290.2431,166.12218
103039,-460.40283,124.930435
103040,-452.02142,97.27468
103041,225.65837,147.64455
103042,524.2104,155.98898
103043,183.64162,187.30478
103044,-106.797585,157.98486
103045,-165.1409,176.78687
103046,-589.2561,188.05954
103047,-355.78455,158.05544
103048,78.17291,151.95651
103049,103.61378,154.48444
103050,721.7831,254.51512
103051,-93.410095,117.38168
103052,-279.71518,160.4785
103053,-339.16553,162.28838
103054,489.62592,150.25276
103055,32.086502,125.41652
103056,186.36024,142.95615
103057,215.92659,159.09564
103058,497.29428,189.95747
103059,242.383,131.27869
103060,131.86743,224.72781
103061,-715.0895,83.79898
103062,-171.14328,132.76419
103063,-166.21378,191.56354
103064,-223.35765,123.620514
103065,246.78485,150.24269
103066,298.42456,154.45938
103067,116.62804,282.29633
103068,-161.37947,132.46402
103069,92.38103,178.11824
103070,-437.58313,106.00719
103071,-81.20827,133.62218
103072,341.03314,152.90111
103073,376.91742,186.36575
103074,150.94919,146.47345
103075,-76.30685,115.005005
103076,-434.9914,133.29732
103077,-618.72375,143.84128
103078,25.664795,75.850624
103079,217.81476,140.0566
103080,481.61493,222.82794
103081,-112.66766,106.22777
103082,228.72182,171.47488
103083,-450.3362,140.07043
103084,346.71353,213.60376
103085,79.83154,231.63518
103086,114.95283,163.79135
103087,124.61771,144.34064
103088,268.6947,175.86987
103089,-630.01624,146.23325
103090,-413.07852,130.54645
103091,-79.88654,129.11172
103092,215.22215,166.14786
103093,149.80817,179.22159
103094,-148.8498,89.79256
103095,-10.514275,200.73721
103096,-530.56195,133.9779
103097,-550.1863,156.19893
103098,-135.7109,128.57458
103099,838.3174,226.60603
103100,-36.107437,117.166855
103101,-275.238,163.12961
103102,6.176632,250.52449
103103,-382.60907,194.88142
103104,150.68066,242.86249
103105,836.0628,234.82117
103106,-27.492577,184.95566
103107,-27.678429,139.13554
103108,-5.473984,174.86902
103109,567.1155,161.91959
103110,648.4865,260.67484
103111,621.92346,316.2702
103112,-729.7329,142.389
103113,-467.97507,202.93794
103114,-31.730751,153.35326
103115,167.3913,146.66298
103116,37.80287,172.99353
103117,-137.12035,216.97533
103118,315.9339,147.47324
103119,342.4991,206.89984
103120,-472.47287,149.46487
103121,-1018.96436,174.12259
103122,-609.72174,108.881516
103123,102.57992,248.91756
103124,77.24315,120.83145
103125,121.50381,154.354
103126,-215.40883,170.07722
103127,-16.623322,202.32779
103128,-162.7398,200.12772
103129,-91.75075,144.37204
103130,0.95874786,126.72014
103131,-672.21655,117.05188
103132,222.44165,132.25229
103133,464.57257,77.60794
103134,997.33795,209.54419
103135,139.23064,161.57536
103136,56.70295,159.22269
103137,-281.40387,173.1672
103138,-3.2026825,140.82864
103139,44.211365,287.121
103140,-207.74417,133.81537
103141,331.97482,153.4609
103142,178.39636,193.4638
103143,180.49258,183.38551
103144,-609.9955,121.99072
103145,-137.71443,130.2846
103146,-324.7796,148.77655
103147,-184.41855,216.54941
103148,-107.55165,137.4398
103149,478.04694,197.13046
103150,279.16327,184.17589
103151,53.15633,168.4888
103152,-60.07994,176.57298
103153,-337.83405,176.08963
103154,466.63593,154.44467
103155,223.77533,129.6212
103156,-368.4726,162.92563
103157,72.19269,248.05406
103158,-116.28273,98.90671
103159,-28.676575,152.65926
103160,61.567535,145.77867
103161,69.652504,107.92781
103162,-99.5712,203.04692
103163,118.27421,208.5756
103164,-187.14061,211.78935
103165,198.04936,226.10248
103166,-355.05725,147.56587
103167,363.34854,222.38239
103168,454.30212,210.19391
103169,338.72852,160.88983
103170,-165.43355,119.71335
103171,-315.37204,119.28516
103172,334.0076,200.35693
103173,433.6758,228.26384
103174,144.3135,141.94313
103175,-423.80896,208.3197
103176,-157.6081,141.65947
103177,38.900818,158.08537
103178,-93.12361,190.38434
103179,-511.11707,129.55814
103180,161.18762,190.89806
103181,-552.27014,88.99673
103182,79.77139,169.35875
103183,178.71101,208.8233
103184,-32.051888,128.00484
103185,185.34009,204.90993
103186,-271.11282,194.04074
103187,-230.05878,198.04047
103188,-88.613525,137.47855
103189,204.9759,144.17241
103190,-170.57736,120.032486
103191,728.67004,194.21162
103192,194.02344,181.92041
103193,287.72003,195.8959
103194,-352.04724,188.2792
103195,700.7977,192.44397
103196,-236.25644,229.78096
103197,223.62036,160.65
103198,220.93567,155.59106
103199,-279.5745,253.40721
103200,-188.04523,142.85352
103201,27.656525,201.25136
103202,-77.79204,155.21738
103203,309.4154,222.83676
103204,-35.21039,176.10257
103205,117.40344,127.83537
103206,316.48962,186.22185
103207,-487.09375,175.67763
103208,-215.97246,194.29973
103209,-126.73093,173.80356
103210,304.88458,221.37358
103211,-160.55702,146.95178
103212,516.58167,277.79645
103213,23.698746,84.77664
103214,-541.2141,131.00432
103215,-54.38907,131.14719
103216,328.6574,185.36667
103217,39.020195,184.50894
103218,293.52228,208.27203
103219,214.40419,185.00702
103220,-394.24603,92.64793
103221,-109.51552,151.7374
103222,158.35326,190.4083
103223,-475.08655,197.78047
103224,295.95813,102.8524
103225,-948.7422,87.51663
103226,207.8282,189.11032
103227,-266.33118,115.097176
103228,-63.88394,115.81741
103229,-46.855103,154.17227
103230,-498.0462,97.65428
103231,-195.6261,142.67097
103232,410.89984,198.88562
103233,579.71826,186.64609
103234,-213.46484,136.02724
103235,91.367035,141.51535
103236,830.58453,232.84805
103237,18.836899,121.7108
103238,224.34395,192.39246
103239,334.88544,236.39153
103240,-374.06378,128.65143
103241,-569.97974,139.23627
103242,493.15894,190.54897
103243,-43.53527,82.47088
103244,81.50426,160.33473
103245,-199.70375,213.46915
103246,-331.75174,142.61893
103247,22.041916,149.15714
103248,-120.45621,158.54068
103249,78.28943,212.05055
103250,-251.38885,150.29684
103251,-98.83853,136.97513
103252,219.3494,136.87631
103253,680.6588,171.48505
103254,-74.70797,129.37173
103255,-253.02492,137.36916
103256,-363.64807,86.98724
103257,-88.99748,168.6413
103258,49.44673,166.43066
103259,590.42847,178.05573
103260,-85.89292,92.18503
103261,311.2298,208.6116
103262,139.31558,156.55704
103263,-343.86133,159.10895
103264,12.737976,215.60521
103265,-136.65042,160.75528
103266,-98.301056,150.96951
103267,154.31195,202.89299
103268,-505.92285,111.127014
103269,-21.053268,151.02318
103270,-184.91998,133.08502
103271,-106.840546,170.55292
103272,401.72668,182.49365
103273,72.061966,165.16588
103274,426.59705,202.99817
103275,-209.78864,108.88247
103276,-152.26044,119.03431
103277,174.50595,196.00603
103278,364.98285,175.23694
103279,603.25287,191.19136
103280,114.96531,189.47516
103281,-242.01381,109.86457
103282,112.85817,199.82117
103283,-778.4086,171.48859
103284,-73.73501,153.33197
103285,279.77313,155.96269
103286,-59.850815,132.14711
103287,-152.75443,137.40433
103288,106.72207,166.65015
103289,-232.14764,153.11658
103290,-60.810135,149.95456
103291,170.11989,204.10847
103292,-151.42195,133.6132
103293,-158.07614,95.471054
103294,201.99309,134.78255
103295,112.04003,93.03822
103296,391.17166,234.3782
103297,-222.23622,185.23375
103298,-248.17247,147.00954
103299,-110.02548,180.87708
103300,99.611786,195.4989
103301,-321.38068,124.09091
103302,188.63004,139.3224
103303,-165.51297,177.01942
103304,-107.77929,75.03598
103305,-346.6865,168.50647
103306,-464.51157,113.88423
103307,596.88763,195.76387
103308,-110.3845,116.56856
103309,-158.62968,132.18433
103310,468.89282,163.33305
103311,-2.927414,171.14548
103312,354.2693,186.67337
103313,62.195576,166.86618
103314,-269.0126,183.7378
103315,882.30585,243.59778
103316,-70.112785,122.8401
103317,-98.018936,140.42036
103318,241.08836,127.989975
103319,-120.20976,119.975716
103320,-290.07864,128.15607
103321,-37.062397,162.12402
103322,172.90213,109.947205
103323,-300.78467,85.53281
103324,-241.16156,104.37528
103325,146.8875,150.47102
103326,-40.708878,158.10895
103327,82.79345,124.61016
103328,90.09428,184.80873
103329,109.40799,154.27777
103330,-2.4948578,184.452
103331,-473.48065,108.79309
103332,-2.930893,174.90433
103333,-326.71277,258.7306
103334,295.2876,161.04485
103335,255.71533,178.37384
103336,341.073,218.87447
103337,-232.3287,149.19421
103338,-22.820694,138.17877
103339,-15.590759,183.87119
103340,435.89563,172.82819
103341,126.06172,194.97775
103342,-327.72495,139.74255
103343,422.6187,199.2839
103344,127.6555,185.62329
103345,-3.9809723,199.2143
103346,-59.605476,187.35107
103347,-527.7556,102.51845
103348,-60.18171,142.42474
103349,551.42145,194.86896
103350,30.49873,171.9046
103351,-40.213165,137.81166
103352,-460.12415,155.2435
103353,-509.16425,175.34204
103354,394.52264,161.30486
103355,130.5187,111.44826
103356,439.6455,186.79117
103357,209.58112,166.24423
103358,-311.88885,119.287445
103359,-132.87479,136.01198
103360,66.70447,163.89557
103361,-347.22797,144.36598
103362,-402.30194,188.4967
103363,-195.84924,275.6909
103364,208.43826,213.46558
103365,282.91785,138.79138
103366,-346.31952,102.19389
103367,-317.24365,101.22013
103368,60.0912,203.43234
103369,-249.20944,176.34476
103370,-116.09082,115.47894
103371,-150.5297,155.80103
103372,51.396484,194.64296
103373,113.16258,238.65121
103374,312.51883,95.05478
103375,589.51166,166.86554
103376,303.9568,209.38791
103377,-331.25055,152.76349
103378,-869.8544,133.44981
103379,302.64813,160.06691
103380,64.96347,156.30951
103381,381.4097,169.2506
103382,243.99344,119.59585
103383,-44.018677,143.6633
103384,-492.23727,259.8661
103385,569.52313,250.57208
103386,-357.63287,155.1973
103387,-272.04095,160.33963
103388,-165.36775,92.89005
103389,250.55783,112.68715
103390,271.84845,132.40222
103391,-212.35986,140.58914
103392,68.77499,137.30865
103393,86.5083,133.74606
103394,-299.0168,122.83609
103395,-452.23227,111.183945
103396,37.551514,165.15233
103397,757.228,234.36227
103398,343.9057,203.56934
103399,-139.14462,182.22458
103400,-58.990074,137.78262
103401,-440.41144,126.1166
103402,40.478348,130.031
103403,661.38965,137.80971
103404,383.43976,219.3544
103405,-573.9709,106.176865
103406,-374.38025,128.94557
103407,-533.3932,134.41704
103408,-94.79152,88.98923
103409,188.87253,103.8341
103410,18.928635,172.82039
103411,184.83228,243.92964
103412,-16.8275,164.45361
103413,74.5981,135.98703
103414,-248.69867,121.09292
103415,-272.70868,158.42053
103416,-231.35353,173.58563
103417,1031.294,220.61447
103418,104.74959,142.31561
103419,223.32657,166.56013
103420,-105.57585,300.15198
103421,-558.91406,114.486435
103422,-504.6468,115.72831
103423,-372.13858,121.97036
103424,-161.59872,142.42635
103425,621.4003,186.8639
103426,242.9589,156.44533
103427,328.47876,138.97008
103428,-134.98018,108.14133
103429,-80.401596,217.15405
103430,279.00323,200.50099
103431,30.367363,150.3377
103432,-181.7503,133.91905
103433,-53.27516,135.2666
103434,123.88696,151.96642
103435,596.7117,219.14249
103436,-178.12042,117.02302
103437,186.47943,138.63742
103438,-495.26794,185.07063
103439,-48.08851,173.91699
103440,-478.14984,183.46616
103441,102.47815,170.46893
103442,413.61813,153.17041
103443,-146.41933,151.42981
103444,-185.67188,131.62222
103445,55.843185,186.5361
103446,-106.700745,178.05977
103447,-530.32526,135.69824
103448,201.63136,162.01532
103449,282.84265,168.99355
103450,398.6427,167.30313
103451,156.07654,201.79472
103452,-74.90663,148.81755
103453,728.5156,218.9273
103454,3.1489868,200.86629
103455,-212.8227,159.9995
103456,-29.183708,113.61899
103457,-214.10764,163.8336
103458,398.4849,194.17734
103459,-271.4544,123.510765
103460,-426.70862,111.19154
103461,363.85712,164.81082
103462,253.51273,188.66544
103463,301.40326,215.42542
103464,428.2295,273.57922
103465,-288.69745,163.65059
103466,-697.3635,144.67139
103467,79.56082,151.14767
103468,-152.76755,124.06472
103469,-341.78244,154.66168
103470,643.5529,172.43631
103471,22.978973,236.15564
103472,170.004,175.12762
103473,-655.0906,107.65326
103474,-190.39986,141.7496
103475,-123.44059,263.01993
103476,225.93564,176.81721
103477,689.0729,163.9434
103478,71.487656,138.36646
103479,-95.76859,132.84909
103480,-558.75195,102.366554
103481,-146.83173,184.65306
103482,79.86705,172.8149
103483,-424.8402,113.54195
103484,380.5987,155.21152
103485,8.473419,130.57533
103486,-107.08348,123.283646
103487,586.9171,199.63788
103488,191.28983,199.7987
103489,132.8353,183.49696
103490,-348.68576,169.50244
103491,313.1291,136.06985
103492,180.4933,146.80507
103493,331.1924,130.4797
103494,212.7418,179.25592
103495,501.98022,253.41196
103496,-254.14157,142.70352
103497,-436.3907,180.22946
103498,-432.39655,143.82556
103499,-188.50519,177.26015
103500,135.58478,183.9223
103501,527.2223,203.51276
103502,-269.496,138.46034
103503,132.32938,221.27773
103504,-132.50943,177.90303
103505,-42.00739,132.66951
103506,18.440609,171.80417
103507,476.1352,251.53792
103508,-157.51042,139.90985
103509,-428.42194,184.7789
103510,204.14989,235.04831
103511,-552.45996,130.99426
103512,-233.31297,172.52652
103513,120.12393,190.5187
103514,87.64218,153.65323
103515,575.0309,222.92749
103516,222.94687,186.64697
103517,-74.63048,119.77173
103518,-272.9723,135.48032
103519,-539.19165,129.0763
103520,-253.9359,108.2672
103521,236.13155,192.6496
103522,-34.52527,160.0346
103523,-318.08475,125.784805
103524,179.2667,156.63977
103525,300.67035,170.59038
103526,357.10803,188.75098
103527,-353.52008,153.7197
103528,-326.3807,160.5222
103529,11.275665,139.9206
103530,552.344,186.62987
103531,-38.485306,139.5685
103532,219.08838,107.9292
103533,-132.77708,196.75851
103534,-67.229416,142.35614
103535,51.822807,187.44138
103536,-430.1179,151.20316
103537,-598.1032,181.42897
103538,-292.5561,139.19543
103539,182.9221,148.45802
103540,72.240555,167.48914
103541,227.58926,187.87517
103542,287.98627,159.0752
103543,294.02698,173.60684
103544,-535.0827,134.34799
103545,-216.35547,174.95119
103546,-64.70293,154.42699
103547,382.87268,158.88779
103548,1040.9352,230.84421
103549,317.6782,200.03598
103550,84.447105,179.54944
103551,-379.55533,141.84314
103552,-198.03181,136.44466
103553,-458.8292,122.72295
103554,-445.90015,137.81958
103555,444.2498,186.546
103556,34.46608,134.27417
103557,-259.51956,334.01132
103558,113.20861,169.55913
103559,-117.79915,98.89496
103560,-634.68365,119.715195
103561,-236.03206,154.94698
103562,186.93304,164.29813
103563,255.81285,180.94429
103564,153.99712,130.72266
103565,41.4131,138.34077
103566,875.9415,213.98737
103567,450.09906,147.85573
103568,-213.83127,150.6389
103569,-260.7303,202.47664
103570,-316.2683,114.7611
103571,121.11732,161.25374
103572,-409.3355,132.89594
103573,-58.34546,172.6294
103574,40.327393,126.53325
103575,-241.83633,122.22031
103576,-208.79236,153.69148
103577,109.19237,195.01636
103578,272.4984,193.66708
103579,-367.61472,169.51857
103580,751.19806,264.94315
103581,454.1542,219.48402
103582,341.36453,185.77802
103583,108.21791,218.36093
103584,-541.4418,120.97069
103585,-704.80786,131.66049
103586,-28.713745,164.28784
103587,228.6071,194.2638
103588,852.52686,214.41086
103589,-217.6536,134.01013
103590,38.468216,162.29147
103591,-889.79095,298.24774
103592,-294.8216,129.8274
103593,-260.37018,118.61082
103594,-191.13847,147.30086
103595,631.62445,196.35196
103596,301.04715,162.80774
103597,496.55423,278.7495
103598,-227.06927,178.60309
103599,116.470764,277.2809
103600,-199.65005,165.16429
103601,46.605316,128.92926
103602,-90.07968,228.09644
103603,276.49988,205.60182
103604,-394.80023,180.08835
103605,-287.625,204.19882
103606,-9.446121,168.13823
103607,-868.56525,284.93246
103608,437.18884,199.18845
103609,404.77872,220.99643
103610,71.19731,170.66194
103611,-467.5482,163.19629
103612,-75.78228,157.24951
103613,147.54738,185.20029
103614,-855.0744,226.93704
103615,249.5321,151.53702
103616,700.9209,158.59116
103617,168.60938,190.88931
103618,5.1610107,160.81683
103619,-140.43608,187.30054
103620,157.58257,170.1813
103621,130.67049,177.0601
103622,-182.38141,143.5656
103623,-579.89,97.65588
103624,278.9027,127.7617
103625,-287.6073,110.425934
103626,706.88745,223.08171
103627,116.49846,133.54428
103628,-234.73286,207.75793
103629,-192.17264,180.70633
103630,-85.032,152.20288
103631,410.67316,178.43259
103632,26.034615,104.89222
103633,606.8429,206.71732
103634,-307.56992,178.59279
